timestamp,symbol,price,sp500,cac40,nikkei
2023-05-02,META,239.24000549316406,4119.580078125,7383.2001953125,29157.94921875
2023-05-03,META,237.02999877929688,4090.75,7403.830078125,nan
2023-05-04,META,233.52000427246094,4061.219970703125,7340.77001953125,nan
2023-05-05,META,232.77999877929688,4136.25,7432.93017578125,nan
2023-05-08,META,233.27000427246094,4138.1201171875,7440.91015625,28949.880859375
2023-05-09,META,233.3699951171875,4119.169921875,7397.169921875,29242.8203125
2023-05-10,META,233.0800018310547,4137.64013671875,7361.2001953125,29122.1796875
2023-05-11,META,235.7899932861328,4130.6201171875,7381.77978515625,29126.720703125
2023-05-12,META,233.80999755859375,4124.080078125,7414.85009765625,29388.30078125
2023-05-15,META,238.86000061035156,4136.27978515625,7418.2099609375,29626.33984375
2023-05-16,META,238.82000732421875,4109.89990234375,7406.009765625,29842.990234375
2023-05-17,META,242.49000549316406,4158.77001953125,7399.43994140625,30093.58984375
2023-05-18,META,246.85000610351562,4198.0498046875,7446.89013671875,30573.9296875
2023-05-19,META,245.63999938964844,4191.97998046875,7491.9599609375,30808.349609375
2023-05-22,META,248.32000732421875,4192.6298828125,7478.16015625,31086.8203125
2023-05-23,META,246.74000549316406,4145.580078125,7378.7099609375,30957.76953125
2023-05-24,META,249.2100067138672,4115.240234375,7253.4599609375,30682.6796875
2023-05-25,META,252.69000244140625,4151.27978515625,7229.27001953125,30801.130859375
2023-05-26,META,262.0400085449219,4205.4501953125,7319.18017578125,30916.310546875
2023-05-29,META,nan,nan,7303.81005859375,31233.5390625
2023-05-30,META,262.5199890136719,4205.52001953125,7209.75,31328.16015625
2023-05-31,META,264.7200012207031,4179.830078125,7098.7001953125,30887.880859375
2023-06-01,META,272.6099853515625,4221.02001953125,7137.43017578125,31148.009765625
2023-06-02,META,272.6099853515625,4282.3701171875,7270.68994140625,31524.220703125
2023-06-05,META,271.3900146484375,4273.7900390625,7200.91015625,32217.4296875
2023-06-06,META,271.1199951171875,4283.85009765625,7209.0,32506.779296875
2023-06-07,META,263.6000061035156,4267.52001953125,7202.7900390625,31913.740234375
2023-06-08,META,264.5799865722656,4293.93017578125,7222.14990234375,31641.26953125
2023-06-09,META,264.95001220703125,4298.85986328125,7213.14013671875,32265.169921875
2023-06-12,META,271.04998779296875,4338.93017578125,7250.35009765625,32434.0
2023-06-13,META,271.32000732421875,4369.009765625,7290.7998046875,33018.6484375
2023-06-14,META,273.3500061035156,4372.58984375,7328.52978515625,33502.421875
2023-06-15,META,281.8299865722656,4425.83984375,7290.91015625,33485.48828125
2023-06-16,META,281.0,4409.58984375,7388.64990234375,33706.078125
2023-06-19,META,nan,nan,7314.0498046875,33370.421875
2023-06-20,META,284.3299865722656,4388.7099609375,7294.169921875,33388.91015625
2023-06-21,META,281.6400146484375,4365.68994140625,7260.97021484375,33575.140625
2023-06-22,META,284.8800048828125,4381.89013671875,7203.27978515625,33264.87890625
2023-06-23,META,288.7300109863281,4348.330078125,7163.419921875,32781.5390625
2023-06-26,META,278.4700012207031,4328.81982421875,7184.35009765625,32698.810546875
2023-06-27,META,287.04998779296875,4378.41015625,7215.580078125,32538.330078125
2023-06-28,META,285.2900085449219,4376.85986328125,7286.31982421875,33193.98828125
2023-06-29,META,281.5299987792969,4396.43994140625,7312.72998046875,33234.140625
2023-06-30,META,286.9800109863281,4450.3798828125,7400.06005859375,33189.0390625
2023-07-03,META,286.0199890136719,4455.58984375,7386.7001953125,33753.328125
2023-07-04,META,nan,nan,7369.93017578125,33422.51953125
2023-07-05,META,294.3699951171875,4446.81982421875,7310.81005859375,33338.69921875
2023-07-06,META,291.989990234375,4411.58984375,7082.2900390625,32773.01953125
2023-07-07,META,290.5299987792969,4398.9501953125,7111.8798828125,32388.419921875
2023-07-10,META,294.1000061035156,4409.52978515625,7143.68994140625,32189.73046875
2023-07-11,META,298.2900085449219,4439.259765625,7220.009765625,32203.5703125
2023-07-12,META,309.3399963378906,4472.16015625,7333.009765625,31943.9296875
2023-07-13,META,313.4100036621094,4510.0400390625,7369.7998046875,32419.330078125
2023-07-14,META,308.8699951171875,4505.419921875,7374.5400390625,32391.259765625
